Bflat Blues_slice,,
x-1-3-1-3-x,x-3-3-2-4-x,x-3-3-2-4-x
Bflat Blues 3_copy_slice,,
F7,F7,A#7
x-3-3-2-4-x,x-3-3-2-4-x,x-1-3-1-3-x
Bflat Blues 3_copy_slice,,
F7,A#7,Bdim7
x-3-3-2-4-x,x-1-3-1-3-x,x-2-3-1-3-x
Bflat Blues 3_copy_slice,,
A#7,Bdim7,F7
x-1-3-1-3-x,x-2-3-1-3-x,x-3-3-2-4-x
Bflat Blues 3_copy_slice,,
Bdim7,F7,F#dim7
x-2-3-1-3-x,x-3-3-2-4-x,x-3-4-2-4-x
Bflat Blues 3_copy_slice,,
F7,F#dim7,Gmin7
x-3-3-2-4-x,x-3-4-2-4-x,x-5-5-3-6-x
Bflat Blues 3_copy_slice,,
F#dim7,Gmin7,C7
x-3-4-2-4-x,x-5-5-3-6-x,x-3-5-3-5-x
Bflat Blues 3_copy_slice,,
Gmin7,C7,F7
x-5-5-3-6-x,x-3-5-3-5-x,x-3-3-2-4-x
Bflat Blues 3_copy_slice,,
C7,F7,F#dim7
x-3-5-3-5-x,x-3-3-2-4-x,x-3-4-2-4-x
Bflat Blues 3_copy_slice,,
F7,F#dim7,Gmin7
x-3-3-2-4-x,x-3-4-2-4-x,x-5-5-3-6-x
Bflat Blues 3_copy_slice,,
F#dim7,Gmin7,C7
x-3-4-2-4-x,x-5-5-3-6-x,x-3-5-3-5-x
Bflat Blues 3_copy_slice,,
F#7,B7,F#7
x-4-4-3-5-x,x-2-4-2-4-x,x-4-4-3-5-x
Bflat Blues 3_copy_slice,,
B7,F#7,F#7
x-2-4-2-4-x,x-4-4-3-5-x,x-4-4-3-5-x
Bflat Blues 3_copy_slice,,
F#7,F#7,B7
x-4-4-3-5-x,x-4-4-3-5-x,x-2-4-2-4-x
Bflat Blues 3_copy_slice,,
F#7,B7,Cdim7
x-4-4-3-5-x,x-2-4-2-4-x,x-3-4-2-4-x
Bflat Blues 3_copy_slice,,
B7,Cdim7,F#7
x-2-4-2-4-x,x-3-4-2-4-x,x-4-4-3-5-x
Bflat Blues 3_copy_slice,,
Cdim7,F#7,Gdim7
x-3-4-2-4-x,x-4-4-3-5-x,x-4-5-3-5-x
Bflat Blues 3_copy_slice,,
F#7,Gdim7,G#min7
x-4-4-3-5-x,x-4-5-3-5-x,x-6-6-4-7-x
Bflat Blues 3_copy_slice,,
Gdim7,G#min7,C#7
x-4-5-3-5-x,x-6-6-4-7-x,x-4-6-4-6-x
Bflat Blues 3_copy_slice,,
G#min7,C#7,F#7
x-6-6-4-7-x,x-4-6-4-6-x,x-4-4-3-5-x
Bflat Blues 3_copy_slice,,
C#7,F#7,Gdim7
x-4-6-4-6-x,x-4-4-3-5-x,x-4-5-3-5-x
Bflat Blues 3_copy_slice,,
F#7,Gdim7,G#min7
x-4-4-3-5-x,x-4-5-3-5-x,x-6-6-4-7-x
Bflat Blues 3_copy_slice,,
Gdim7,G#min7,C#7
x-4-5-3-5-x,x-6-6-4-7-x,x-4-6-4-6-x
Bflat Blues 3_copy_slice,,
G7,C7,G7
x-5-5-4-6-x,x-3-5-3-5-x,x-5-5-4-6-x
Bflat Blues 3_copy_slice,,
C7,G7,G7
x-3-5-3-5-x,x-5-5-4-6-x,x-5-5-4-6-x
Bflat Blues 3_copy_slice,,
G7,G7,C7
x-5-5-4-6-x,x-5-5-4-6-x,x-3-5-3-5-x
Bflat Blues 3_copy_slice,,
G7,C7,C#dim7
x-5-5-4-6-x,x-3-5-3-5-x,x-4-5-3-5-x
Bflat Blues 3_copy_slice,,
C7,C#dim7,G7
x-3-5-3-5-x,x-4-5-3-5-x,x-5-5-4-6-x
Bflat Blues 3_copy_slice,,
C#dim7,G7,G#dim7
x-4-5-3-5-x,x-5-5-4-6-x,x-5-6-4-6-x
Bflat Blues 3_copy_slice,,
G7,G#dim7,Amin7
x-5-5-4-6-x,x-5-6-4-6-x,x-7-7-5-8-x
Bflat Blues 3_copy_slice,,
G#dim7,Amin7,D7
x-5-6-4-6-x,x-7-7-5-8-x,x-5-7-5-7-x
Bflat Blues 3_copy_slice,,
Amin7,D7,G7
x-7-7-5-8-x,x-5-7-5-7-x,x-5-5-4-6-x
Bflat Blues 3_copy_slice,,
D7,G7,G#dim7
x-5-7-5-7-x,x-5-5-4-6-x,x-5-6-4-6-x
Bflat Blues 3_copy_slice,,
G7,G#dim7,Amin7
x-5-5-4-6-x,x-5-6-4-6-x,x-7-7-5-8-x
Bflat Blues 3_copy_slice,,
G#dim7,Amin7,D7
x-5-6-4-6-x,x-7-7-5-8-x,x-5-7-5-7-x
Bflat Blues 3_copy_slice,,
G#7,C#7,G#7
x-6-6-5-7-x,x-4-6-4-6-x,x-6-6-5-7-x
Bflat Blues 3_copy_slice,,
C#7,G#7,G#7
x-4-6-4-6-x,x-6-6-5-7-x,x-6-6-5-7-x
Bflat Blues 3_copy_slice,,
G#7,G#7,C#7
x-6-6-5-7-x,x-6-6-5-7-x,x-4-6-4-6-x
Bflat Blues 3_copy_slice,,
G#7,C#7,Ddim7
x-6-6-5-7-x,x-4-6-4-6-x,x-5-6-4-6-x
Bflat Blues 3_copy_slice,,
C#7,Ddim7,G#7
x-4-6-4-6-x,x-5-6-4-6-x,x-6-6-5-7-x
Bflat Blues 3_copy_slice,,
Ddim7,G#7,Adim7
x-5-6-4-6-x,x-6-6-5-7-x,x-6-7-5-7-x
Bflat Blues 3_copy_slice,,
G#7,Adim7,A#min7
x-6-6-5-7-x,x-6-7-5-7-x,x-8-8-6-9-x
Bflat Blues 3_copy_slice,,
Adim7,A#min7,D#7
x-6-7-5-7-x,x-8-8-6-9-x,x-6-8-6-8-x
Bflat Blues 3_copy_slice,,
A#min7,D#7,G#7
x-8-8-6-9-x,x-6-8-6-8-x,x-6-6-5-7-x
Bflat Blues 3_copy_slice,,
D#7,G#7,Adim7
x-6-8-6-8-x,x-6-6-5-7-x,x-6-7-5-7-x
Bflat Blues 3_copy_slice,,
G#7,Adim7,A#min7
x-6-6-5-7-x,x-6-7-5-7-x,x-8-8-6-9-x
Bflat Blues 3_copy_slice,,
Adim7,A#min7,D#7
x-6-7-5-7-x,x-8-8-6-9-x,x-6-8-6-8-x
Bflat Blues 3_copy_slice,,
A7,D7,A7
x-7-7-6-8-x,x-5-7-5-7-x,x-7-7-6-8-x
Bflat Blues 3_copy_slice,,
D7,A7,A7
x-5-7-5-7-x,x-7-7-6-8-x,x-7-7-6-8-x
Bflat Blues 3_copy_slice,,
A7,A7,D7
x-7-7-6-8-x,x-7-7-6-8-x,x-5-7-5-7-x
Bflat Blues 3_copy_slice,,
A7,D7,D#dim7
x-7-7-6-8-x,x-5-7-5-7-x,x-6-7-5-7-x
Bflat Blues 3_copy_slice,,
D7,D#dim7,A7
x-5-7-5-7-x,x-6-7-5-7-x,x-7-7-6-8-x
Bflat Blues 3_copy_slice,,
D#dim7,A7,A#dim7
x-6-7-5-7-x,x-7-7-6-8-x,x-7-8-6-8-x
Bflat Blues 3_copy_slice,,
A7,A#dim7,Bmin7
x-7-7-6-8-x,x-7-8-6-8-x,x-9-9-7-10-x
Bflat Blues 3_copy_slice,,
A#dim7,Bmin7,E7
x-7-8-6-8-x,x-9-9-7-10-x,x-7-9-7-9-x
Bflat Blues 3_copy_slice,,
Bmin7,E7,A7
x-9-9-7-10-x,x-7-9-7-9-x,x-7-7-6-8-x
Bflat Blues 3_copy_slice,,
E7,A7,A#dim7
x-7-9-7-9-x,x-7-7-6-8-x,x-7-8-6-8-x
Bflat Blues 3_copy_slice,,
A7,A#dim7,Bmin7
x-7-7-6-8-x,x-7-8-6-8-x,x-9-9-7-10-x
Bflat Blues 3_copy_slice,,
A#dim7,Bmin7,E7
x-7-8-6-8-x,x-9-9-7-10-x,x-7-9-7-9-x
Bflat Blues 3_copy_slice,,
A#7,D#7,A#7
x-8-8-7-9-x,x-6-8-6-8-x,x-8-8-7-9-x
Bflat Blues 3_copy_slice,,
D#7,A#7,A#7
x-6-8-6-8-x,x-8-8-7-9-x,x-8-8-7-9-x
Bflat Blues 3_copy_slice,,
A#7,A#7,D#7
x-8-8-7-9-x,x-8-8-7-9-x,x-6-8-6-8-x
Bflat Blues 3_copy_slice,,
A#7,D#7,Edim7
x-8-8-7-9-x,x-6-8-6-8-x,x-7-8-6-8-x
Bflat Blues 3_copy_slice,,
D#7,Edim7,A#7
x-6-8-6-8-x,x-7-8-6-8-x,x-8-8-7-9-x
Bflat Blues 3_copy_slice,,
Edim7,A#7,Bdim7
x-7-8-6-8-x,x-8-8-7-9-x,x-8-9-7-9-x
Bflat Blues 3_copy_slice,,
A#7,Bdim7,Cmin7
x-8-8-7-9-x,x-8-9-7-9-x,x-10-10-8-11-x
Bflat Blues 3_copy_slice,,
Bdim7,Cmin7,F7
x-8-9-7-9-x,x-10-10-8-11-x,x-8-10-8-10-x
Bflat Blues 3_copy_slice,,
Cmin7,F7,A#7
x-10-10-8-11-x,x-8-10-8-10-x,x-8-8-7-9-x
Bflat Blues 3_copy_slice,,
F7,A#7,Bdim7
x-8-10-8-10-x,x-8-8-7-9-x,x-8-9-7-9-x
Bflat Blues 3_copy_slice,,
A#7,Bdim7,Cmin7
x-8-8-7-9-x,x-8-9-7-9-x,x-10-10-8-11-x
Bflat Blues 3_copy_slice,,
Bdim7,Cmin7,F7
x-8-9-7-9-x,x-10-10-8-11-x,x-8-10-8-10-x
Bflat Blues 3_copy_slice,,
B7,E7,B7
x-9-9-8-10-x,x-7-9-7-9-x,x-9-9-8-10-x
Bflat Blues 3_copy_slice,,
E7,B7,B7
x-7-9-7-9-x,x-9-9-8-10-x,x-9-9-8-10-x
Bflat Blues 3_copy_slice,,
B7,B7,E7
x-9-9-8-10-x,x-9-9-8-10-x,x-7-9-7-9-x
Bflat Blues 3_copy_slice,,
B7,E7,Fdim7
x-9-9-8-10-x,x-7-9-7-9-x,x-8-9-7-9-x
Bflat Blues 3_copy_slice,,
E7,Fdim7,B7
x-7-9-7-9-x,x-8-9-7-9-x,x-9-9-8-10-x
Bflat Blues 3_copy_slice,,
Fdim7,B7,Cdim7
x-8-9-7-9-x,x-9-9-8-10-x,x-9-10-8-10-x
Bflat Blues 3_copy_slice,,
B7,Cdim7,C#min7
x-9-9-8-10-x,x-9-10-8-10-x,x-11-11-9-12-x
Bflat Blues 3_copy_slice,,
Cdim7,C#min7,F#7
x-9-10-8-10-x,x-11-11-9-12-x,x-9-11-9-11-x
Bflat Blues 3_copy_slice,,
C#min7,F#7,B7
x-11-11-9-12-x,x-9-11-9-11-x,x-9-9-8-10-x
Bflat Blues 3_copy_slice,,
F#7,B7,Cdim7
x-9-11-9-11-x,x-9-9-8-10-x,x-9-10-8-10-x
Bflat Blues 3_copy_slice,,
B7,Cdim7,C#min7
x-9-9-8-10-x,x-9-10-8-10-x,x-11-11-9-12-x
Bflat Blues 3_copy_slice,,
Cdim7,C#min7,F#7
x-9-10-8-10-x,x-11-11-9-12-x,x-9-11-9-11-x
Bflat Blues 3_copy_slice,,
C7,F7,C7
x-10-10-9-11-x,x-8-10-8-10-x,x-10-10-9-11-x
Bflat Blues 3_copy_slice,,
F7,C7,C7
x-8-10-8-10-x,x-10-10-9-11-x,x-10-10-9-11-x
Bflat Blues 3_copy_slice,,
C7,C7,F7
x-10-10-9-11-x,x-10-10-9-11-x,x-8-10-8-10-x
Bflat Blues 3_copy_slice,,
C7,F7,F#dim7
x-10-10-9-11-x,x-8-10-8-10-x,x-9-10-8-10-x
Bflat Blues 3_copy_slice,,
F7,F#dim7,C7
x-8-10-8-10-x,x-9-10-8-10-x,x-10-10-9-11-x
Bflat Blues 3_copy_slice,,
F#dim7,C7,C#dim7
x-9-10-8-10-x,x-10-10-9-11-x,x-10-11-9-11-x
Bflat Blues 3_copy_slice,,
C7,C#dim7,Dmin7
x-10-10-9-11-x,x-10-11-9-11-x,x-12-12-10-13-x
Bflat Blues 3_copy_slice,,
C#dim7,Dmin7,G7
x-10-11-9-11-x,x-12-12-10-13-x,x-10-12-10-12-x
Bflat Blues 3_copy_slice,,
Dmin7,G7,C7
x-12-12-10-13-x,x-10-12-10-12-x,x-10-10-9-11-x
Bflat Blues 3_copy_slice,,
G7,C7,C#dim7
x-10-12-10-12-x,x-10-10-9-11-x,x-10-11-9-11-x
Bflat Blues 3_copy_slice,,
C7,C#dim7,Dmin7
x-10-10-9-11-x,x-10-11-9-11-x,x-12-12-10-13-x
Bflat Blues 3_copy_slice,,
C#dim7,Dmin7,G7
x-10-11-9-11-x,x-12-12-10-13-x,x-10-12-10-12-x
Bflat Blues 3_copy_slice,,
C#7,F#7,C#7
x-11-11-10-12-x,x-9-11-9-11-x,x-11-11-10-12-x
Bflat Blues 3_copy_slice,,
F#7,C#7,C#7
x-9-11-9-11-x,x-11-11-10-12-x,x-11-11-10-12-x
Bflat Blues 3_copy_slice,,
C#7,C#7,F#7
x-11-11-10-12-x,x-11-11-10-12-x,x-9-11-9-11-x
Bflat Blues 3_copy_slice,,
C#7,F#7,Gdim7
x-11-11-10-12-x,x-9-11-9-11-x,x-10-11-9-11-x
Bflat Blues 3_copy_slice,,
F#7,Gdim7,C#7
x-9-11-9-11-x,x-10-11-9-11-x,x-11-11-10-12-x
Bflat Blues 3_copy_slice,,
Gdim7,C#7,Ddim7
x-10-11-9-11-x,x-11-11-10-12-x,x-11-12-10-12-x
Bflat Blues 3_copy_slice,,
C#7,Ddim7,D#min7
x-11-11-10-12-x,x-11-12-10-12-x,x-13-13-11-14-x
Bflat Blues 3_copy_slice,,
Ddim7,D#min7,G#7
x-11-12-10-12-x,x-13-13-11-14-x,x-11-13-11-13-x
Bflat Blues 3_copy_slice,,
D#min7,G#7,C#7
x-13-13-11-14-x,x-11-13-11-13-x,x-11-11-10-12-x
Bflat Blues 3_copy_slice,,
G#7,C#7,Ddim7
x-11-13-11-13-x,x-11-11-10-12-x,x-11-12-10-12-x
Bflat Blues 3_copy_slice,,
C#7,Ddim7,D#min7
x-11-11-10-12-x,x-11-12-10-12-x,x-13-13-11-14-x
Bflat Blues 3_copy_slice,,
Ddim7,D#min7,G#7
x-11-12-10-12-x,x-13-13-11-14-x,x-11-13-11-13-x
Bflat Blues 3_copy_slice,,
D7,G7,D7
x-12-12-11-13-x,x-10-12-10-12-x,x-12-12-11-13-x
Bflat Blues 3_copy_slice,,
G7,D7,D7
x-10-12-10-12-x,x-12-12-11-13-x,x-12-12-11-13-x
Bflat Blues 3_copy_slice,,
D7,D7,G7
x-12-12-11-13-x,x-12-12-11-13-x,x-10-12-10-12-x
Bflat Blues 3_copy_slice,,
D7,G7,G#dim7
x-12-12-11-13-x,x-10-12-10-12-x,x-11-12-10-12-x
Bflat Blues 3_copy_slice,,
G7,G#dim7,D7
x-10-12-10-12-x,x-11-12-10-12-x,x-12-12-11-13-x
Bflat Blues 3_copy_slice,,
G#dim7,D7,D#dim7
x-11-12-10-12-x,x-12-12-11-13-x,x-12-13-11-13-x
Bflat Blues 3_copy_slice,,
D7,D#dim7,Emin7
x-12-12-11-13-x,x-12-13-11-13-x,x-14-14-12-15-x
Bflat Blues 3_copy_slice,,
D#dim7,Emin7,A7
x-12-13-11-13-x,x-14-14-12-15-x,x-12-14-12-14-x
Bflat Blues 3_copy_slice,,
Emin7,A7,D7
x-14-14-12-15-x,x-12-14-12-14-x,x-12-12-11-13-x
Bflat Blues 3_copy_slice,,
A7,D7,D#dim7
x-12-14-12-14-x,x-12-12-11-13-x,x-12-13-11-13-x
Bflat Blues 3_copy_slice,,
D7,D#dim7,Emin7
x-12-12-11-13-x,x-12-13-11-13-x,x-14-14-12-15-x
Bflat Blues 3_copy_slice,,
D#dim7,Emin7,A7
x-12-13-11-13-x,x-14-14-12-15-x,x-12-14-12-14-x
Bflat Blues 3_copy_slice,,
D#7,G#7,D#7
x-13-13-12-14-x,x-11-13-11-13-x,x-13-13-12-14-x
Bflat Blues 3_copy_slice,,
G#7,D#7,D#7
x-11-13-11-13-x,x-13-13-12-14-x,x-13-13-12-14-x
Bflat Blues 3_copy_slice,,
D#7,D#7,G#7
x-13-13-12-14-x,x-13-13-12-14-x,x-11-13-11-13-x
Bflat Blues 3_copy_slice,,
D#7,G#7,Adim7
x-13-13-12-14-x,x-11-13-11-13-x,x-12-13-11-13-x
Bflat Blues 3_copy_slice,,
G#7,Adim7,D#7
x-11-13-11-13-x,x-12-13-11-13-x,x-13-13-12-14-x
Bflat Blues 3_copy_slice,,
Adim7,D#7,Edim7
x-12-13-11-13-x,x-13-13-12-14-x,x-13-14-12-14-x
Bflat Blues 3_copy_slice,,
D#7,Edim7,Fmin7
x-13-13-12-14-x,x-13-14-12-14-x,x-15-15-13-16-x
Bflat Blues 3_copy_slice,,
Edim7,Fmin7,A#7
x-13-14-12-14-x,x-15-15-13-16-x,x-13-15-13-15-x
Bflat Blues 3_copy_slice,,
Fmin7,A#7,D#7
x-15-15-13-16-x,x-13-15-13-15-x,x-13-13-12-14-x
Bflat Blues 3_copy_slice,,
A#7,D#7,Edim7
x-13-15-13-15-x,x-13-13-12-14-x,x-13-14-12-14-x
Bflat Blues 3_copy_slice,,
D#7,Edim7,Fmin7
x-13-13-12-14-x,x-13-14-12-14-x,x-15-15-13-16-x
Bflat Blues 3_copy_slice,,
Edim7,Fmin7,A#7
x-13-14-12-14-x,x-15-15-13-16-x,x-13-15-13-15-x
Bflat Blues 3_copy_slice,,
E7,A7,E7
x-14-14-13-15-x,x-12-14-12-14-x,x-14-14-13-15-x
Bflat Blues 3_copy_slice,,
A7,E7,E7
x-12-14-12-14-x,x-14-14-13-15-x,x-14-14-13-15-x
Bflat Blues 3_copy_slice,,
E7,E7,A7
x-14-14-13-15-x,x-14-14-13-15-x,x-12-14-12-14-x
Bflat Blues 3_copy_slice,,
E7,A7,A#dim7
x-14-14-13-15-x,x-12-14-12-14-x,x-13-14-12-14-x
Bflat Blues 3_copy_slice,,
A7,A#dim7,E7
x-12-14-12-14-x,x-13-14-12-14-x,x-14-14-13-15-x
Bflat Blues 3_copy_slice,,
A#dim7,E7,Fdim7
x-13-14-12-14-x,x-14-14-13-15-x,x-14-15-13-15-x
Bflat Blues 3_copy_slice,,
E7,Fdim7,F#min7
x-14-14-13-15-x,x-14-15-13-15-x,x-16-16-14-17-x
Bflat Blues 3_copy_slice,,
Fdim7,F#min7,B7
x-14-15-13-15-x,x-16-16-14-17-x,x-14-16-14-16-x
Bflat Blues 3_copy_slice,,
F#min7,B7,E7
x-16-16-14-17-x,x-14-16-14-16-x,x-14-14-13-15-x
Bflat Blues 3_copy_slice,,
B7,E7,Fdim7
x-14-16-14-16-x,x-14-14-13-15-x,x-14-15-13-15-x
Bflat Blues 3_copy_slice,,
E7,Fdim7,F#min7
x-14-14-13-15-x,x-14-15-13-15-x,x-16-16-14-17-x
Bflat Blues 3_copy_slice,,
Fdim7,F#min7,B7
x-14-15-13-15-x,x-16-16-14-17-x,x-14-16-14-16-x
Bflat Blues 3_copy_slice,,
F7,A#7,F7
x-15-15-14-16-x,x-13-15-13-15-x,x-15-15-14-16-x
Bflat Blues 3_copy_slice,,
A#7,F7,F7
x-13-15-13-15-x,x-15-15-14-16-x,x-15-15-14-16-x
Bflat Blues 3_copy_slice,,
F7,F7,A#7
x-15-15-14-16-x,x-15-15-14-16-x,x-13-15-13-15-x
Bflat Blues 3_copy_slice,,
F7,A#7,Bdim7
x-15-15-14-16-x,x-13-15-13-15-x,x-14-15-13-15-x
Bflat Blues 3_copy_slice,,
A#7,Bdim7,F7
x-13-15-13-15-x,x-14-15-13-15-x,x-15-15-14-16-x
Bflat Blues 3_copy_slice,,
Bdim7,F7,F#dim7
x-14-15-13-15-x,x-15-15-14-16-x,x-15-16-14-16-x
Bflat Blues 3_copy_slice,,
F7,F#dim7,Gmin7
x-15-15-14-16-x,x-15-16-14-16-x,x-17-17-15-18-x
Bflat Blues 3_copy_slice,,
F#dim7,Gmin7,C7
x-15-16-14-16-x,x-17-17-15-18-x,x-15-17-15-17-x
Bflat Blues 3_copy_slice,,
Gmin7,C7,F7
x-17-17-15-18-x,x-15-17-15-17-x,x-15-15-14-16-x
Bflat Blues 3_copy_slice,,
C7,F7,F#dim7
x-15-17-15-17-x,x-15-15-14-16-x,x-15-16-14-16-x
Bflat Blues 3_copy_slice,,
F7,F#dim7,Gmin7
x-15-15-14-16-x,x-15-16-14-16-x,x-17-17-15-18-x
Bflat Blues 3_copy_slice,,
F#dim7,Gmin7,C7
x-15-16-14-16-x,x-17-17-15-18-x,x-15-17-15-17-x
It could happen_slice,,
D#maj7,D#maj7,Gmin7f5
x-6-8-7-8-x,x-5-5-3-4-x,x-4-5-3-6-x
It could happen_slice,,
D#maj7,Gmin7f5,C7
x-5-5-3-4-x,x-4-5-3-6-x,x-3-5-3-5-x
It could happen_slice,,
Gmin7f5,C7,Fmin7
x-4-5-3-6-x,x-3-5-3-5-x,x-6-6-5-6-x
It could happen_slice,,
C7,Fmin7,Fmin7
x-3-5-3-5-x,x-6-6-5-6-x,x-8-10-8-9-x
It could happen_slice,,
Fmin7,Fmin7,Amin7f5
x-6-6-5-6-x,x-8-10-8-9-x,x-6-7-5-8-x
It could happen_slice,,
Fmin7,Amin7f5,D7
x-8-10-8-9-x,x-6-7-5-8-x,x-5-7-5-7-x
It could happen_slice,,
Amin7f5,D7,D#maj7
x-6-7-5-8-x,x-5-7-5-7-x,x-6-8-7-8-x
It could happen_slice,,
D7,D#maj7,D#maj7
x-5-7-5-7-x,x-6-8-7-8-x,x-x-5-7-4-6
It could happen_slice,,
D#maj7,D#maj7,G#maj7
x-6-8-7-8-x,x-x-5-7-4-6,x-x-6-8-8-8
It could happen_slice,,
D#maj7,G#maj7,G#maj7
x-x-5-7-4-6,x-x-6-8-8-8,x-x-5-5-4-4
It could happen_slice,,
G#maj7,G#maj7,Gmin7f5
x-x-6-8-8-8,x-x-5-5-4-4,x-x-3-3-2-3
It could happen_slice,,
G#maj7,Gmin7f5,Gmin7f5
x-x-5-5-4-4,x-x-3-3-2-3,x-4-5-3-6-x
It could happen_slice,,
Gmin7f5,Gmin7f5,C7
x-x-3-3-2-3,x-4-5-3-6-x,x-3-5-3-5-x
It could happen_slice,,
Gmin7f5,C7,C7
x-4-5-3-6-x,x-3-5-3-5-x,x-x-2-3-1-3
It could happen_slice,,
C7,C7,Fmin7
x-3-5-3-5-x,x-x-2-3-1-3,x-6-6-5-6-x
It could happen_slice,,
C7,Fmin7,Fmin7
x-x-2-3-1-3,x-6-6-5-6-x,x-8-10-8-9-x
It could happen_slice,,
Fmin7,Fmin7,G#min7
x-6-6-5-6-x,x-8-10-8-9-x,x-9-9-8-9-x
It could happen_slice,,
Fmin7,G#min7,C#7
x-8-10-8-9-x,x-9-9-8-9-x,x-8-9-6-9-x
It could happen_slice,,
G#min7,C#7,D#maj7
x-9-9-8-9-x,x-8-9-6-9-x,x-6-8-7-8-x
It could happen_slice,,
C#7,D#maj7,D#maj7
x-8-9-6-9-x,x-6-8-7-8-x,x-x-5-7-4-6
It could happen_slice,,
D#maj7,D#maj7,Dmin7f5
x-6-8-7-8-x,x-x-5-7-4-6,x-x-3-5-3-4
It could happen_slice,,
D#maj7,Dmin7f5,G7
x-x-5-7-4-6,x-x-3-5-3-4,x-x-5-7-6-7
It could happen_slice,,
Dmin7f5,G7,Cmin7
x-x-3-5-3-4,x-x-5-7-6-7,x-x-8-8-8-8
It could happen_slice,,
G7,Cmin7,Cmin7
x-x-5-7-6-7,x-x-8-8-8-8,x-x-5-5-4-6
It could happen_slice,,
Cmin7,Cmin7,F7
x-x-8-8-8-8,x-x-5-5-4-6,x-x-3-5-4-5
It could happen_slice,,
Cmin7,F7,F7
x-x-5-5-4-6,x-x-3-5-4-5,x-x-1-2-1-1
It could happen_slice,,
F7,F7,F#min7
x-x-3-5-4-5,x-x-1-2-1-1,x-x-2-2-2-2
It could happen_slice,,
F7,F#min7,B7
x-x-1-2-1-1,x-x-2-2-2-2,x-x-4-4-4-5
It could happen_slice,,
F#min7,B7,Fmin7
x-x-2-2-2-2,x-x-4-4-4-5,x-x-3-5-4-4
It could happen_slice,,
B7,Fmin7,A#7
x-x-4-4-4-5,x-x-3-5-4-4,x-x-6-7-6-6
It could happen_copy_slice,,
D#maj7,D#maj7,Gmin7f5
