Bflat Blues_slice,,
x-6-8-7-8-x,x-5-5-3-4-x,x-4-5-3-6-x
It could happen_copy_slice,,
D#maj7,Gmin7f5,C7
x-5-5-3-4-x,x-4-5-3-6-x,x-3-5-3-5-x
It could happen_copy_slice,,
Gmin7f5,C7,Fmin7
x-4-5-3-6-x,x-3-5-3-5-x,x-6-6-5-6-x
It could happen_copy_slice,,
C7,Fmin7,Fmin7
x-3-5-3-5-x,x-6-6-5-6-x,x-8-10-8-9-x
It could happen_copy_slice,,
Fmin7,Fmin7,Amin7f5
x-6-6-5-6-x,x-8-10-8-9-x,x-6-7-5-8-x
It could happen_copy_slice,,
Fmin7,Amin7f5,D7
x-8-10-8-9-x,x-6-7-5-8-x,x-5-7-5-7-x
It could happen_copy_slice,,
Amin7f5,D7,D#maj7
x-6-7-5-8-x,x-5-7-5-7-x,x-6-8-7-8-x
It could happen_copy_slice,,
D7,D#maj7,D#maj7
x-5-7-5-7-x,x-6-8-7-8-x,x-x-5-7-4-6
It could happen_copy_slice,,
D#maj7,D#maj7,G#maj7
x-6-8-7-8-x,x-x-5-7-4-6,x-x-6-8-8-8
It could happen_copy_slice,,
D#maj7,G#maj7,G#maj7
x-x-5-7-4-6,x-x-6-8-8-8,x-x-5-5-4-4
It could happen_copy_slice,,
G#maj7,G#maj7,Gmin7f5
x-x-6-8-8-8,x-x-5-5-4-4,x-x-3-3-2-3
It could happen_copy_slice,,
G#maj7,Gmin7f5,Gmin7f5
x-x-5-5-4-4,x-x-3-3-2-3,x-4-5-3-6-x
It could happen_copy_slice,,
Gmin7f5,Gmin7f5,C7
x-x-3-3-2-3,x-4-5-3-6-x,x-3-5-3-5-x
It could happen_copy_slice,,
Gmin7f5,C7,C7
x-4-5-3-6-x,x-3-5-3-5-x,x-x-2-3-1-3
It could happen_copy_slice,,
C7,C7,Fmin7
x-3-5-3-5-x,x-x-2-3-1-3,x-6-6-5-6-x
It could happen_copy_slice,,
C7,Fmin7,Fmin7
x-x-2-3-1-3,x-6-6-5-6-x,x-8-10-8-9-x
It could happen_copy_slice,,
Fmin7,Fmin7,G#min7
x-6-6-5-6-x,x-8-10-8-9-x,x-9-9-8-9-x
It could happen_copy_slice,,
Fmin7,G#min7,C#7
x-8-10-8-9-x,x-9-9-8-9-x,x-8-9-6-9-x
It could happen_copy_slice,,
G#min7,C#7,D#maj7
x-9-9-8-9-x,x-8-9-6-9-x,x-6-8-7-8-x
It could happen_copy_slice,,
C#7,D#maj7,D#maj7
x-8-9-6-9-x,x-6-8-7-8-x,x-x-5-7-4-6
It could happen_copy_slice,,
D#maj7,D#maj7,Dmin7f5
x-6-8-7-8-x,x-x-5-7-4-6,x-x-3-5-3-4
It could happen_copy_slice,,
D#maj7,Dmin7f5,G7
x-x-5-7-4-6,x-x-3-5-3-4,x-x-5-7-6-7
It could happen_copy_slice,,
Dmin7f5,G7,Cmin7
x-x-3-5-3-4,x-x-5-7-6-7,x-x-8-8-8-8
It could happen_copy_slice,,
G7,Cmin7,Cmin7
x-x-5-7-6-7,x-x-8-8-8-8,x-x-5-5-4-6
It could happen_copy_slice,,
Cmin7,Cmin7,F7
x-x-8-8-8-8,x-x-5-5-4-6,x-x-3-5-4-5
It could happen_copy_slice,,
Cmin7,F7,F7
x-x-5-5-4-6,x-x-3-5-4-5,x-x-1-2-1-1
It could happen_copy_slice,,
F7,F7,F#min7
x-x-3-5-4-5,x-x-1-2-1-1,x-x-2-2-2-2
It could happen_copy_slice,,
F7,F#min7,B7
x-x-1-2-1-1,x-x-2-2-2-2,x-x-4-4-4-5
It could happen_copy_slice,,
F#min7,B7,Fmin7
x-x-2-2-2-2,x-x-4-4-4-5,x-x-3-5-4-4
It could happen_copy_slice,,
B7,Fmin7,A#7
x-x-4-4-4-5,x-x-3-5-4-4,x-x-6-7-6-6
It could happen_copy_slice,,
Emaj7,Emaj7,G#min7f5
x-7-9-8-9-x,x-6-6-4-5-x,x-5-6-4-7-x
It could happen_copy_slice,,
Emaj7,G#min7f5,C#7
x-6-6-4-5-x,x-5-6-4-7-x,x-4-6-4-6-x
It could happen_copy_slice,,
G#min7f5,C#7,F#min7
x-5-6-4-7-x,x-4-6-4-6-x,x-7-7-6-7-x
It could happen_copy_slice,,
C#7,F#min7,F#min7
x-4-6-4-6-x,x-7-7-6-7-x,x-9-11-9-10-x
It could happen_copy_slice,,
F#min7,F#min7,A#min7f5
x-7-7-6-7-x,x-9-11-9-10-x,x-7-8-6-9-x
It could happen_copy_slice,,
F#min7,A#min7f5,D#7
x-9-11-9-10-x,x-7-8-6-9-x,x-6-8-6-8-x
It could happen_copy_slice,,
A#min7f5,D#7,Emaj7
x-7-8-6-9-x,x-6-8-6-8-x,x-7-9-8-9-x
It could happen_copy_slice,,
D#7,Emaj7,Emaj7
x-6-8-6-8-x,x-7-9-8-9-x,x-x-6-8-5-7
It could happen_copy_slice,,
Emaj7,Emaj7,Amaj7
x-7-9-8-9-x,x-x-6-8-5-7,x-x-7-9-9-9
It could happen_copy_slice,,
Emaj7,Amaj7,Amaj7
x-x-6-8-5-7,x-x-7-9-9-9,x-x-6-6-5-5
It could happen_copy_slice,,
Amaj7,Amaj7,G#min7f5
x-x-7-9-9-9,x-x-6-6-5-5,x-x-4-4-3-4
It could happen_copy_slice,,
Amaj7,G#min7f5,G#min7f5
x-x-6-6-5-5,x-x-4-4-3-4,x-5-6-4-7-x
It could happen_copy_slice,,
G#min7f5,G#min7f5,C#7
x-x-4-4-3-4,x-5-6-4-7-x,x-4-6-4-6-x
It could happen_copy_slice,,
G#min7f5,C#7,C#7
x-5-6-4-7-x,x-4-6-4-6-x,x-x-3-4-2-4
It could happen_copy_slice,,
C#7,C#7,F#min7
x-4-6-4-6-x,x-x-3-4-2-4,x-7-7-6-7-x
It could happen_copy_slice,,
C#7,F#min7,F#min7
x-x-3-4-2-4,x-7-7-6-7-x,x-9-11-9-10-x
It could happen_copy_slice,,
F#min7,F#min7,Amin7
x-7-7-6-7-x,x-9-11-9-10-x,x-10-10-9-10-x
It could happen_copy_slice,,
F#min7,Amin7,D7
x-9-11-9-10-x,x-10-10-9-10-x,x-9-10-7-10-x
It could happen_copy_slice,,
Amin7,D7,Emaj7
x-10-10-9-10-x,x-9-10-7-10-x,x-7-9-8-9-x
It could happen_copy_slice,,
D7,Emaj7,Emaj7
x-9-10-7-10-x,x-7-9-8-9-x,x-x-6-8-5-7
It could happen_copy_slice,,
Emaj7,Emaj7,D#min7f5
x-7-9-8-9-x,x-x-6-8-5-7,x-x-4-6-4-5
It could happen_copy_slice,,
Emaj7,D#min7f5,G#7
x-x-6-8-5-7,x-x-4-6-4-5,x-x-6-8-7-8
It could happen_copy_slice,,
D#min7f5,G#7,C#min7
x-x-4-6-4-5,x-x-6-8-7-8,x-x-9-9-9-9
It could happen_copy_slice,,
G#7,C#min7,C#min7
x-x-6-8-7-8,x-x-9-9-9-9,x-x-6-6-5-7
It could happen_copy_slice,,
C#min7,C#min7,F#7
x-x-9-9-9-9,x-x-6-6-5-7,x-x-4-6-5-6
It could happen_copy_slice,,
C#min7,F#7,F#7
x-x-6-6-5-7,x-x-4-6-5-6,x-x-2-3-2-2
It could happen_copy_slice,,
F#7,F#7,Gmin7
x-x-4-6-5-6,x-x-2-3-2-2,x-x-3-3-3-3
It could happen_copy_slice,,
F#7,Gmin7,C7
x-x-2-3-2-2,x-x-3-3-3-3,x-x-5-5-5-6
It could happen_copy_slice,,
Gmin7,C7,F#min7
x-x-3-3-3-3,x-x-5-5-5-6,x-x-4-6-5-5
It could happen_copy_slice,,
C7,F#min7,B7
x-x-5-5-5-6,x-x-4-6-5-5,x-x-7-8-7-7
It could happen_copy_slice,,
Fmaj7,Fmaj7,Amin7f5
x-8-10-9-10-x,x-7-7-5-6-x,x-6-7-5-8-x
It could happen_copy_slice,,
Fmaj7,Amin7f5,D7
x-7-7-5-6-x,x-6-7-5-8-x,x-5-7-5-7-x
It could happen_copy_slice,,
Amin7f5,D7,Gmin7
x-6-7-5-8-x,x-5-7-5-7-x,x-8-8-7-8-x
It could happen_copy_slice,,
D7,Gmin7,Gmin7
x-5-7-5-7-x,x-8-8-7-8-x,x-10-12-10-11-x
It could happen_copy_slice,,
Gmin7,Gmin7,Bmin7f5
x-8-8-7-8-x,x-10-12-10-11-x,x-8-9-7-10-x
It could happen_copy_slice,,
Gmin7,Bmin7f5,E7
x-10-12-10-11-x,x-8-9-7-10-x,x-7-9-7-9-x
It could happen_copy_slice,,
Bmin7f5,E7,Fmaj7
x-8-9-7-10-x,x-7-9-7-9-x,x-8-10-9-10-x
It could happen_copy_slice,,
E7,Fmaj7,Fmaj7
x-7-9-7-9-x,x-8-10-9-10-x,x-x-7-9-6-8
It could happen_copy_slice,,
Fmaj7,Fmaj7,A#maj7
x-8-10-9-10-x,x-x-7-9-6-8,x-x-8-10-10-10
It could happen_copy_slice,,
Fmaj7,A#maj7,A#maj7
x-x-7-9-6-8,x-x-8-10-10-10,x-x-7-7-6-6
It could happen_copy_slice,,
A#maj7,A#maj7,Amin7f5
x-x-8-10-10-10,x-x-7-7-6-6,x-x-5-5-4-5
It could happen_copy_slice,,
A#maj7,Amin7f5,Amin7f5
x-x-7-7-6-6,x-x-5-5-4-5,x-6-7-5-8-x
It could happen_copy_slice,,
Amin7f5,Amin7f5,D7
x-x-5-5-4-5,x-6-7-5-8-x,x-5-7-5-7-x
It could happen_copy_slice,,
Amin7f5,D7,D7
x-6-7-5-8-x,x-5-7-5-7-x,x-x-4-5-3-5
It could happen_copy_slice,,
D7,D7,Gmin7
x-5-7-5-7-x,x-x-4-5-3-5,x-8-8-7-8-x
It could happen_copy_slice,,
D7,Gmin7,Gmin7
x-x-4-5-3-5,x-8-8-7-8-x,x-10-12-10-11-x
It could happen_copy_slice,,
Gmin7,Gmin7,A#min7
x-8-8-7-8-x,x-10-12-10-11-x,x-11-11-10-11-x
It could happen_copy_slice,,
Gmin7,A#min7,D#7
x-10-12-10-11-x,x-11-11-10-11-x,x-10-11-8-11-x
It could happen_copy_slice,,
A#min7,D#7,Fmaj7
x-11-11-10-11-x,x-10-11-8-11-x,x-8-10-9-10-x
It could happen_copy_slice,,
D#7,Fmaj7,Fmaj7
x-10-11-8-11-x,x-8-10-9-10-x,x-x-7-9-6-8
It could happen_copy_slice,,
Fmaj7,Fmaj7,Emin7f5
x-8-10-9-10-x,x-x-7-9-6-8,x-x-5-7-5-6
It could happen_copy_slice,,
Fmaj7,Emin7f5,A7
x-x-7-9-6-8,x-x-5-7-5-6,x-x-7-9-8-9
It could happen_copy_slice,,
Emin7f5,A7,Dmin7
x-x-5-7-5-6,x-x-7-9-8-9,x-x-10-10-10-10
It could happen_copy_slice,,
A7,Dmin7,Dmin7
x-x-7-9-8-9,x-x-10-10-10-10,x-x-7-7-6-8
It could happen_copy_slice,,
Dmin7,Dmin7,G7
x-x-10-10-10-10,x-x-7-7-6-8,x-x-5-7-6-7
It could happen_copy_slice,,
Dmin7,G7,G7
x-x-7-7-6-8,x-x-5-7-6-7,x-x-3-4-3-3
It could happen_copy_slice,,
G7,G7,G#min7
x-x-5-7-6-7,x-x-3-4-3-3,x-x-4-4-4-4
It could happen_copy_slice,,
G7,G#min7,C#7
x-x-3-4-3-3,x-x-4-4-4-4,x-x-6-6-6-7
It could happen_copy_slice,,
G#min7,C#7,Gmin7
x-x-4-4-4-4,x-x-6-6-6-7,x-x-5-7-6-6
It could happen_copy_slice,,
C#7,Gmin7,C7
x-x-6-6-6-7,x-x-5-7-6-6,x-x-8-9-8-8
It could happen_copy_slice,,
F#maj7,F#maj7,A#min7f5
x-9-11-10-11-x,x-8-8-6-7-x,x-7-8-6-9-x
It could happen_copy_slice,,
F#maj7,A#min7f5,D#7
x-8-8-6-7-x,x-7-8-6-9-x,x-6-8-6-8-x
It could happen_copy_slice,,
A#min7f5,D#7,G#min7
x-7-8-6-9-x,x-6-8-6-8-x,x-9-9-8-9-x
It could happen_copy_slice,,
D#7,G#min7,G#min7
x-6-8-6-8-x,x-9-9-8-9-x,x-11-13-11-12-x
It could happen_copy_slice,,
G#min7,G#min7,Cmin7f5
x-9-9-8-9-x,x-11-13-11-12-x,x-9-10-8-11-x
It could happen_copy_slice,,
G#min7,Cmin7f5,F7
x-11-13-11-12-x,x-9-10-8-11-x,x-8-10-8-10-x
It could happen_copy_slice,,
Cmin7f5,F7,F#maj7
x-9-10-8-11-x,x-8-10-8-10-x,x-9-11-10-11-x
It could happen_copy_slice,,
F7,F#maj7,F#maj7
x-8-10-8-10-x,x-9-11-10-11-x,x-x-8-10-7-9
It could happen_copy_slice,,
F#maj7,F#maj7,Bmaj7
x-9-11-10-11-x,x-x-8-10-7-9,x-x-9-11-11-11
It could happen_copy_slice,,
F#maj7,Bmaj7,Bmaj7
x-x-8-10-7-9,x-x-9-11-11-11,x-x-8-8-7-7
It could happen_copy_slice,,
Bmaj7,Bmaj7,A#min7f5
x-x-9-11-11-11,x-x-8-8-7-7,x-x-6-6-5-6
It could happen_copy_slice,,
Bmaj7,A#min7f5,A#min7f5
x-x-8-8-7-7,x-x-6-6-5-6,x-7-8-6-9-x
It could happen_copy_slice,,
A#min7f5,A#min7f5,D#7
x-x-6-6-5-6,x-7-8-6-9-x,x-6-8-6-8-x
It could happen_copy_slice,,
A#min7f5,D#7,D#7
x-7-8-6-9-x,x-6-8-6-8-x,x-x-5-6-4-6
It could happen_copy_slice,,
D#7,D#7,G#min7
x-6-8-6-8-x,x-x-5-6-4-6,x-9-9-8-9-x
It could happen_copy_slice,,
D#7,G#min7,G#min7
x-x-5-6-4-6,x-9-9-8-9-x,x-11-13-11-12-x
It could happen_copy_slice,,
G#min7,G#min7,Bmin7
x-9-9-8-9-x,x-11-13-11-12-x,x-12-12-11-12-x
It could happen_copy_slice,,
G#min7,Bmin7,E7
x-11-13-11-12-x,x-12-12-11-12-x,x-11-12-9-12-x
It could happen_copy_slice,,
Bmin7,E7,F#maj7
x-12-12-11-12-x,x-11-12-9-12-x,x-9-11-10-11-x
It could happen_copy_slice,,
E7,F#maj7,F#maj7
x-11-12-9-12-x,x-9-11-10-11-x,x-x-8-10-7-9
It could happen_copy_slice,,
F#maj7,F#maj7,Fmin7f5
x-9-11-10-11-x,x-x-8-10-7-9,x-x-6-8-6-7
It could happen_copy_slice,,
F#maj7,Fmin7f5,A#7
x-x-8-10-7-9,x-x-6-8-6-7,x-x-8-10-9-10
It could happen_copy_slice,,
Fmin7f5,A#7,D#min7
x-x-6-8-6-7,x-x-8-10-9-10,x-x-11-11-11-11
It could happen_copy_slice,,
A#7,D#min7,D#min7
x-x-8-10-9-10,x-x-11-11-11-11,x-x-8-8-7-9
It could happen_copy_slice,,
D#min7,D#min7,G#7
x-x-11-11-11-11,x-x-8-8-7-9,x-x-6-8-7-8
It could happen_copy_slice,,
D#min7,G#7,G#7
x-x-8-8-7-9,x-x-6-8-7-8,x-x-4-5-4-4
It could happen_copy_slice,,
G#7,G#7,Amin7
x-x-6-8-7-8,x-x-4-5-4-4,x-x-5-5-5-5
It could happen_copy_slice,,
G#7,Amin7,D7
x-x-4-5-4-4,x-x-5-5-5-5,x-x-7-7-7-8
It could happen_copy_slice,,
Amin7,D7,G#min7
x-x-5-5-5-5,x-x-7-7-7-8,x-x-6-8-7-7
It could happen_copy_slice,,
D7,G#min7,C#7
x-x-7-7-7-8,x-x-6-8-7-7,x-x-9-10-9-9
It could happen_copy_slice,,
Gmaj7,Gmaj7,Bmin7f5
x-10-12-11-12-x,x-9-9-7-8-x,x-8-9-7-10-x
It could happen_copy_slice,,
Gmaj7,Bmin7f5,E7
x-9-9-7-8-x,x-8-9-7-10-x,x-7-9-7-9-x
It could happen_copy_slice,,
Bmin7f5,E7,Amin7
x-8-9-7-10-x,x-7-9-7-9-x,x-10-10-9-10-x
It could happen_copy_slice,,
E7,Amin7,Amin7
x-7-9-7-9-x,x-10-10-9-10-x,x-12-14-12-13-x
It could happen_copy_slice,,
Amin7,Amin7,C#min7f5
x-10-10-9-10-x,x-12-14-12-13-x,x-10-11-9-12-x
It could happen_copy_slice,,
Amin7,C#min7f5,F#7
x-12-14-12-13-x,x-10-11-9-12-x,x-9-11-9-11-x
It could happen_copy_slice,,
C#min7f5,F#7,Gmaj7
x-10-11-9-12-x,x-9-11-9-11-x,x-10-12-11-12-x
It could happen_copy_slice,,
F#7,Gmaj7,Gmaj7
x-9-11-9-11-x,x-10-12-11-12-x,x-x-9-11-8-10
It could happen_copy_slice,,
Gmaj7,Gmaj7,Cmaj7
x-10-12-11-12-x,x-x-9-11-8-10,x-x-10-12-12-12
It could happen_copy_slice,,
Gmaj7,Cmaj7,Cmaj7
x-x-9-11-8-10,x-x-10-12-12-12,x-x-9-9-8-8
It could happen_copy_slice,,
Cmaj7,Cmaj7,Bmin7f5
x-x-10-12-12-12,x-x-9-9-8-8,x-x-7-7-6-7
It could happen_copy_slice,,
Cmaj7,Bmin7f5,Bmin7f5
x-x-9-9-8-8,x-x-7-7-6-7,x-8-9-7-10-x
It could happen_copy_slice,,
Bmin7f5,Bmin7f5,E7
x-x-7-7-6-7,x-8-9-7-10-x,x-7-9-7-9-x
It could happen_copy_slice,,
Bmin7f5,E7,E7
x-8-9-7-10-x,x-7-9-7-9-x,x-x-6-7-5-7
It could happen_copy_slice,,
E7,E7,Amin7
x-7-9-7-9-x,x-x-6-7-5-7,x-10-10-9-10-x
It could happen_copy_slice,,
E7,Amin7,Amin7
x-x-6-7-5-7,x-10-10-9-10-x,x-12-14-12-13-x
It could happen_copy_slice,,
Amin7,Amin7,Cmin7
x-10-10-9-10-x,x-12-14-12-13-x,x-13-13-12-13-x
It could happen_copy_slice,,
Amin7,Cmin7,F7
x-12-14-12-13-x,x-13-13-12-13-x,x-12-13-10-13-x
It could happen_copy_slice,,
Cmin7,F7,Gmaj7
x-13-13-12-13-x,x-12-13-10-13-x,x-10-12-11-12-x
It could happen_copy_slice,,
F7,Gmaj7,Gmaj7
x-12-13-10-13-x,x-10-12-11-12-x,x-x-9-11-8-10
It could happen_copy_slice,,
Gmaj7,Gmaj7,F#min7f5
x-10-12-11-12-x,x-x-9-11-8-10,x-x-7-9-7-8
It could happen_copy_slice,,
Gmaj7,F#min7f5,B7
x-x-9-11-8-10,x-x-7-9-7-8,x-x-9-11-10-11
It could happen_copy_slice,,
F#min7f5,B7,Emin7
x-x-7-9-7-8,x-x-9-11-10-11,x-x-12-12-12-12
It could happen_copy_slice,,
B7,Emin7,Emin7
x-x-9-11-10-11,x-x-12-12-12-12,x-x-9-9-8-10
It could happen_copy_slice,,
Emin7,Emin7,A7
x-x-12-12-12-12,x-x-9-9-8-10,x-x-7-9-8-9
It could happen_copy_slice,,
Emin7,A7,A7
x-x-9-9-8-10,x-x-7-9-8-9,x-x-5-6-5-5
It could happen_copy_slice,,
A7,A7,A#min7
x-x-7-9-8-9,x-x-5-6-5-5,x-x-6-6-6-6
It could happen_copy_slice,,
A7,A#min7,D#7
x-x-5-6-5-5,x-x-6-6-6-6,x-x-8-8-8-9
It could happen_copy_slice,,
A#min7,D#7,Amin7
x-x-6-6-6-6,x-x-8-8-8-9,x-x-7-9-8-8
It could happen_copy_slice,,
D#7,Amin7,D7
x-x-8-8-8-9,x-x-7-9-8-8,x-x-10-11-10-10
It could happen_copy_slice,,
G#maj7,G#maj7,Cmin7f5
x-11-13-12-13-x,x-10-10-8-9-x,x-9-10-8-11-x
It could happen_copy_slice,,
G#maj7,Cmin7f5,F7
x-10-10-8-9-x,x-9-10-8-11-x,x-8-10-8-10-x
It could happen_copy_slice,,
Cmin7f5,F7,A#min7
x-9-10-8-11-x,x-8-10-8-10-x,x-11-11-10-11-x
It could happen_copy_slice,,
F7,A#min7,A#min7
x-8-10-8-10-x,x-11-11-10-11-x,x-13-15-13-14-x
It could happen_copy_slice,,
A#min7,A#min7,Dmin7f5
x-11-11-10-11-x,x-13-15-13-14-x,x-11-12-10-13-x
It could happen_copy_slice,,
A#min7,Dmin7f5,G7
x-13-15-13-14-x,x-11-12-10-13-x,x-10-12-10-12-x
It could happen_copy_slice,,
Dmin7f5,G7,G#maj7
x-11-12-10-13-x,x-10-12-10-12-x,x-11-13-12-13-x
It could happen_copy_slice,,
G7,G#maj7,G#maj7
x-10-12-10-12-x,x-11-13-12-13-x,x-x-10-12-9-11
It could happen_copy_slice,,
G#maj7,G#maj7,C#maj7
x-11-13-12-13-x,x-x-10-12-9-11,x-x-11-13-13-13
It could happen_copy_slice,,
G#maj7,C#maj7,C#maj7
x-x-10-12-9-11,x-x-11-13-13-13,x-x-10-10-9-9
It could happen_copy_slice,,
C#maj7,C#maj7,Cmin7f5
x-x-11-13-13-13,x-x-10-10-9-9,x-x-8-8-7-8
It could happen_copy_slice,,
C#maj7,Cmin7f5,Cmin7f5
x-x-10-10-9-9,x-x-8-8-7-8,x-9-10-8-11-x
It could happen_copy_slice,,
Cmin7f5,Cmin7f5,F7
x-x-8-8-7-8,x-9-10-8-11-x,x-8-10-8-10-x
It could happen_copy_slice,,
Cmin7f5,F7,F7
x-9-10-8-11-x,x-8-10-8-10-x,x-x-7-8-6-8
It could happen_copy_slice,,
F7,F7,A#min7
x-8-10-8-10-x,x-x-7-8-6-8,x-11-11-10-11-x
It could happen_copy_slice,,
F7,A#min7,A#min7
x-x-7-8-6-8,x-11-11-10-11-x,x-13-15-13-14-x
It could happen_copy_slice,,
A#min7,A#min7,C#min7
x-11-11-10-11-x,x-13-15-13-14-x,x-14-14-13-14-x
It could happen_copy_slice,,
A#min7,C#min7,F#7
x-13-15-13-14-x,x-14-14-13-14-x,x-13-14-11-14-x
It could happen_copy_slice,,
C#min7,F#7,G#maj7
x-14-14-13-14-x,x-13-14-11-14-x,x-11-13-12-13-x
It could happen_copy_slice,,
F#7,G#maj7,G#maj7
x-13-14-11-14-x,x-11-13-12-13-x,x-x-10-12-9-11
It could happen_copy_slice,,
G#maj7,G#maj7,Gmin7f5
x-11-13-12-13-x,x-x-10-12-9-11,x-x-8-10-8-9
It could happen_copy_slice,,
G#maj7,Gmin7f5,C7
x-x-10-12-9-11,x-x-8-10-8-9,x-x-10-12-11-12
It could happen_copy_slice,,
Gmin7f5,C7,Fmin7
x-x-8-10-8-9,x-x-10-12-11-12,x-x-13-13-13-13
It could happen_copy_slice,,
C7,Fmin7,Fmin7
x-x-10-12-11-12,x-x-13-13-13-13,x-x-10-10-9-11
It could happen_copy_slice,,
Fmin7,Fmin7,A#7
x-x-13-13-13-13,x-x-10-10-9-11,x-x-8-10-9-10
It could happen_copy_slice,,
Fmin7,A#7,A#7
x-x-10-10-9-11,x-x-8-10-9-10,x-x-6-7-6-6
It could happen_copy_slice,,
